DEPARTAMENTO;CLASE;TIPO;NOMBRE;NOMBRE CIENTÍFICO;IMAGEN;ICONO
Cundinamarca;Plantas;Introducida;Cerraja;Sonchus oleraceus;https://static.inaturalist.org/photos/28460419/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Aretillo Morado;Fuchsia paniculata;https://inaturalist-open-data.s3.amazonaws.com/photos/107918058/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Farolito;Callianthe megapotamica;https://inaturalist-open-data.s3.amazonaws.com/photos/58055483/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Hierba Cana;Senecio vulgaris;https://inaturalist-open-data.s3.amazonaws.com/photos/67415508/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Bolsa de Pastor;Capsella bursa-pastoris;https://inaturalist-open-data.s3.amazonaws.com/photos/9103381/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Pasto de Terciopelo;Holcus lanatus;https://inaturalist-open-data.s3.amazonaws.com/photos/157538875/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Perla;Sagina procumbens;https://static.inaturalist.org/photos/322698745/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Acacia Mimosa Australiana;Acacia baileyana;https://static.inaturalist.org/photos/105931938/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Cicuta;Conium maculatum;https://inaturalist-open-data.s3.amazonaws.com/photos/18903781/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Bola de Oro;Solanum marginatum;https://inaturalist-open-data.s3.amazonaws.com/photos/32524573/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Verónica;Veronica serpyllifolia;https://inaturalist-open-data.s3.amazonaws.com/photos/424131091/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Pirul;Schinus molle;https://inaturalist-open-data.s3.amazonaws.com/photos/121015946/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Albicia Amarilla;Paraserianthes lophantha;https://inaturalist-open-data.s3.amazonaws.com/photos/73698384/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Urapán;Fraxinus uhdei;https://inaturalist-open-data.s3.amazonaws.com/photos/10688128/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Brevo;Ficus carica;https://inaturalist-open-data.s3.amazonaws.com/photos/3069933/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Hierba de Santa Verónica;Veronica javanica;https://static.inaturalist.org/photos/111268936/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Floripondio Sudamericano;Brugmansia arborea;https://inaturalist-open-data.s3.amazonaws.com/photos/5862422/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Gordolobo Algodonoso;Pseudognaphalium luteoalbum;https://inaturalist-open-data.s3.amazonaws.com/photos/52630815/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Tabaco;Nicotiana tabacum;https://inaturalist-open-data.s3.amazonaws.com/photos/29279055/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Bola Mediterránea de Hilo;Lobularia maritima;https://inaturalist-open-data.s3.amazonaws.com/photos/372743100/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Lágrima de Bebé;Soleirolia soleirolii;https://inaturalist-open-data.s3.amazonaws.com/photos/168200768/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Manto de María;Solanum laxum;https://inaturalist-open-data.s3.amazonaws.com/photos/1983380/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Pasto Azul;Dactylis glomerata;https://inaturalist-open-data.s3.amazonaws.com/photos/44960033/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Trueno Chino;Ligustrum lucidum;https://static.inaturalist.org/photos/42868241/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Iris Sudafricana Bicolor;Dietes bicolor;https://inaturalist-open-data.s3.amazonaws.com/photos/150372506/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Besitos;Impatiens walleriana;https://inaturalist-open-data.s3.amazonaws.com/photos/72834061/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Pasto de Olor;Anthoxanthum odoratum;https://inaturalist-open-data.s3.amazonaws.com/photos/20694647/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Calabacín;Cucurbita pepo;https://static.inaturalist.org/photos/43575568/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Aguacate;Persea americana;https://static.inaturalist.org/photos/188938346/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Llantén Rastrogero;Plantago major;https://inaturalist-open-data.s3.amazonaws.com/photos/349979346/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Papaya;Carica papaya;https://static.inaturalist.org/photos/104753508/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Balazo;Monstera deliciosa;https://static.inaturalist.org/photos/10534833/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Jabonera Europea;Lysimachia arvensis;https://inaturalist-open-data.s3.amazonaws.com/photos/223278664/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Tulipán Africano;Spathodea campanulata;https://inaturalist-open-data.s3.amazonaws.com/photos/209476979/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Malva de Campo;Malva sylvestris;https://static.inaturalist.org/photos/74248794/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Altamisa;Tanacetum parthenium;https://inaturalist-open-data.s3.amazonaws.com/photos/10145/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Pavoncillo Rojo;Megaskepasma erythrochlamys;https://inaturalist-open-data.s3.amazonaws.com/photos/125987740/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Pino Pátula;Pinus patula;https://inaturalist-open-data.s3.amazonaws.com/photos/25156771/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Papiro del Mediterráneo;Cyperus papyrus;https://inaturalist-open-data.s3.amazonaws.com/photos/13488403/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Ortiga;Urtica dioica;https://inaturalist-open-data.s3.amazonaws.com/photos/144861756/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Hoja de Sangre;Hypoestes phyllostachya;https://static.inaturalist.org/photos/26037834/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Hiedra Euroasiática;Hedera helix;https://inaturalist-open-data.s3.amazonaws.com/photos/23968680/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Ruda;Ruta graveolens;https://inaturalist-open-data.s3.amazonaws.com/photos/33838148/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Maracas de Malasia;Zingiber spectabile;https://inaturalist-open-data.s3.amazonaws.com/photos/316064472/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Borraja;Borago officinalis;https://inaturalist-open-data.s3.amazonaws.com/photos/60861953/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Cerraja;Sonchus asper;https://inaturalist-open-data.s3.amazonaws.com/photos/261760280/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Lengua de Vaca;Rumex obtusifolius;https://inaturalist-open-data.s3.amazonaws.com/photos/5084024/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Margarita;Leucanthemum vulgare;https://inaturalist-open-data.s3.amazonaws.com/photos/21365414/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Cartucho;Zantedeschia aethiopica;https://inaturalist-open-data.s3.amazonaws.com/photos/10183/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Girasol Morado;Cosmos bipinnatus;https://inaturalist-open-data.s3.amazonaws.com/photos/23227244/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;No disponible;Veronica arvensis;https://static.inaturalist.org/photos/1229778/small.;No disponible
Cundinamarca;Plantas;Introducida;Panameña;Tradescantia zebrina;https://inaturalist-open-data.s3.amazonaws.com/photos/31336950/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Carretilla;Medicago lupulina;https://inaturalist-open-data.s3.amazonaws.com/photos/62641151/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Ginger;Alpinia purpurata;https://static.inaturalist.org/photos/96325811/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Bastón Indonesio de Emperador;Etlingera elatior;https://static.inaturalist.org/photos/32834703/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Maravilla;Tigridia pavonia;https://inaturalist-open-data.s3.amazonaws.com/photos/9624984/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Fresa Silvestre;Fragaria vesca;https://inaturalist-open-data.s3.amazonaws.com/photos/134106423/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Sangre de Toro;Rumex acetosella;https://inaturalist-open-data.s3.amazonaws.com/photos/177768765/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Maracuyá;Passiflora edulis;https://static.inaturalist.org/photos/155106210/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Camarón Amarillo;Pachystachys lutea;https://inaturalist-open-data.s3.amazonaws.com/photos/30160391/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Maguey Blanco;Agave americana;https://static.inaturalist.org/photos/333174371/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Mango;Mangifera indica;https://static.inaturalist.org/photos/234675028/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Pompón;Calliandra haematocephala;https://inaturalist-open-data.s3.amazonaws.com/photos/8033761/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Rabo de Lobo;Orobanche minor;https://static.inaturalist.org/photos/2925359/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Cocaria;Fuchsia triphylla;https://static.inaturalist.org/photos/30608919/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Berro Amargo;Cardamine hirsuta;https://inaturalist-open-data.s3.amazonaws.com/photos/156216282/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Berro Blanco;Nasturtium officinale;https://inaturalist-open-data.s3.amazonaws.com/photos/203236672/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Níspero Chino;Eriobotrya japonica;https://static.inaturalist.org/photos/1166692/small.JPG;No disponible
Cundinamarca;Plantas;Introducida;Gordolobo;Verbascum virgatum;https://inaturalist-open-data.s3.amazonaws.com/photos/240939617/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Hierba Gallinera;Stellaria media;https://inaturalist-open-data.s3.amazonaws.com/photos/183922286/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Arpa de Halcón Oriental;Youngia japonica;https://inaturalist-open-data.s3.amazonaws.com/photos/260792502/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Piracanto;Pyracantha angustifolia;https://inaturalist-open-data.s3.amazonaws.com/photos/365959521/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Atrapamoscas;Silene gallica;https://static.inaturalist.org/photos/25136155/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Chayote;Sicyos edulis;https://inaturalist-open-data.s3.amazonaws.com/photos/56699633/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Bretónica;Prunella vulgaris;https://inaturalist-open-data.s3.amazonaws.com/photos/9349226/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Cedro Blanco;Hesperocyparis lusitanica;https://static.inaturalist.org/photos/55063522/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Piracanto Chino;Cotoneaster glaucophyllus;https://static.inaturalist.org/photos/71805229/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Golondrina;Euphorbia hirta;https://static.inaturalist.org/photos/101197080/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Chayote de Aire;Gomphocarpus physocarpus;https://inaturalist-open-data.s3.amazonaws.com/photos/175014281/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Madreselva del Cabo;Tecomaria capensis;https://inaturalist-open-data.s3.amazonaws.com/photos/106219491/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Botón de Oro;Tithonia diversifolia;https://inaturalist-open-data.s3.amazonaws.com/photos/12719823/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Solano Lavanda;Lycianthes rantonnetii;https://static.inaturalist.org/photos/104210095/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Espanta Novia;Catharanthus roseus;https://inaturalist-open-data.s3.amazonaws.com/photos/54935295/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Malva de Castilla;Malva parviflora;https://inaturalist-open-data.s3.amazonaws.com/photos/182669400/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Salvia Cordón de San Francisco;Salvia leucantha;https://inaturalist-open-data.s3.amazonaws.com/photos/62497/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Guayabo de Brasil;Feijoa sellowiana;https://inaturalist-open-data.s3.amazonaws.com/photos/148368813/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Cilantro;Coriandrum sativum;https://inaturalist-open-data.s3.amazonaws.com/photos/30423712/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Meliloto Blanco;Melilotus albus;https://inaturalist-open-data.s3.amazonaws.com/photos/88013424/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Toloache;Datura stramonium;https://inaturalist-open-data.s3.amazonaws.com/photos/130686290/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Jazmín Azul;Plumbago auriculata;https://static.inaturalist.org/photos/51878542/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;No disponible;Trifolium dubium;https://inaturalist-open-data.s3.amazonaws.com/photos/280916253/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Hierba de Chivo;Ageratum conyzoides;https://inaturalist-open-data.s3.amazonaws.com/photos/33814724/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Orquídea Bambú;Arundina graminifolia;https://inaturalist-open-data.s3.amazonaws.com/photos/7956146/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Gladiolo Naranja;Gladiolus dalenii;https://inaturalist-open-data.s3.amazonaws.com/photos/131692033/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Clavellino de Madagascar;Delonix regia;https://inaturalist-open-data.s3.amazonaws.com/photos/86498874/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Suelda con Suelda;Tradescantia pallida;https://inaturalist-open-data.s3.amazonaws.com/photos/58936305/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Tilo Africano;Sparrmannia africana;https://inaturalist-open-data.s3.amazonaws.com/photos/57503538/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Pasto Pampa;Cortaderia selloana;https://inaturalist-open-data.s3.amazonaws.com/photos/249034897/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Helecho Serrucho;Nephrolepis cordifolia;https://inaturalist-open-data.s3.amazonaws.com/photos/194834239/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Aretillo Sudamericano;Fuchsia magellanica;https://inaturalist-open-data.s3.amazonaws.com/photos/45778546/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Flor de Cera;Thunbergia grandiflora;https://inaturalist-open-data.s3.amazonaws.com/photos/154318219/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Balsamina;Momordica charantia;https://inaturalist-open-data.s3.amazonaws.com/photos/98698430/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Hoja del Aire;Kalanchoe pinnata;https://inaturalist-open-data.s3.amazonaws.com/photos/57398939/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Mostaza;Nicandra physalodes;https://inaturalist-open-data.s3.amazonaws.com/photos/27864350/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Falso Plátano;Ensete ventricosum;https://inaturalist-open-data.s3.amazonaws.com/photos/106890240/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Adelfa Blanca Y Rosa;Nerium oleander;https://inaturalist-open-data.s3.amazonaws.com/photos/392455529/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Coralillo;Duranta erecta;https://inaturalist-open-data.s3.amazonaws.com/photos/16323821/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Clavellino;Caesalpinia pulcherrima;https://inaturalist-open-data.s3.amazonaws.com/photos/4952725/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Plátano Malayo;Musa acuminata;https://inaturalist-open-data.s3.amazonaws.com/photos/3004694/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Plátano Rosa;Musa velutina;https://inaturalist-open-data.s3.amazonaws.com/photos/109636522/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Cardo Mariano;Silybum marianum;https://static.inaturalist.org/photos/6078409/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Manzanilla;Matricaria chamomilla;https://inaturalist-open-data.s3.amazonaws.com/photos/41829613/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Orejas de Elefante;Bergenia crassifolia;https://static.inaturalist.org/photos/15600515/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Linacilla Eurasiática;Spergula arvensis;https://inaturalist-open-data.s3.amazonaws.com/photos/8188650/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Floripondio Blanco;Brugmansia suaveolens;https://inaturalist-open-data.s3.amazonaws.com/photos/12020748/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Siempreviva;Sedum praealtum;https://inaturalist-open-data.s3.amazonaws.com/photos/25370521/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Enredadera Canaria Africana;Senecio tamoides;https://inaturalist-open-data.s3.amazonaws.com/photos/76713737/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Nochebuena;Euphorbia pulcherrima;https://inaturalist-open-data.s3.amazonaws.com/photos/390624750/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Piracanto Eurasiático;Pyracantha coccinea;https://inaturalist-open-data.s3.amazonaws.com/photos/334597305/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Jazmín;Hedychium coronarium;https://inaturalist-open-data.s3.amazonaws.com/photos/80462699/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Perejil;Petroselinum crispum;https://inaturalist-open-data.s3.amazonaws.com/photos/9083364/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Diosme;Cuphea hyssopifolia;https://inaturalist-open-data.s3.amazonaws.com/photos/56017592/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Manto de Rey;Thunbergia erecta;https://inaturalist-open-data.s3.amazonaws.com/photos/167369018/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Poma;Syzygium jambos;https://inaturalist-open-data.s3.amazonaws.com/photos/32269153/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;No disponible;Malva assurgentiflora;https://inaturalist-open-data.s3.amazonaws.com/photos/265375/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Cidrón;Aloysia citrodora;https://inaturalist-open-data.s3.amazonaws.com/photos/130245196/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;No disponible;Aechmea gamosepala;https://inaturalist-open-data.s3.amazonaws.com/photos/100885124/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Dama de la Noche;Cereus hexagonus;https://inaturalist-open-data.s3.amazonaws.com/photos/8695720/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Milenrama;Achillea millefolium;https://inaturalist-open-data.s3.amazonaws.com/photos/4902/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Madreselva Asiática;Lonicera japonica;https://inaturalist-open-data.s3.amazonaws.com/photos/107908735/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Lengua de Vaca Eurasiática;Rumex crispus;https://inaturalist-open-data.s3.amazonaws.com/photos/177768831/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Granada;Punica granatum;https://inaturalist-open-data.s3.amazonaws.com/photos/4956594/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Ortiga Blanca;Urtica urens;https://inaturalist-open-data.s3.amazonaws.com/photos/120035804/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;No disponible;Mazus pumilus;https://inaturalist-open-data.s3.amazonaws.com/photos/139678520/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Botón Dorado;Cotula coronopifolia;https://inaturalist-open-data.s3.amazonaws.com/photos/115578937/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Hiedra Amarilla;Delairea odorata;https://inaturalist-open-data.s3.amazonaws.com/photos/176027345/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Maní Forrajero;Arachis pintoi;https://static.inaturalist.org/photos/43914210/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;No disponible;Thunbergia mysorensis;https://inaturalist-open-data.s3.amazonaws.com/photos/50593278/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Almendro Malabar;Terminalia catappa;https://inaturalist-open-data.s3.amazonaws.com/photos/355139625/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Frambuesa;Rubus rosifolius;https://static.inaturalist.org/photos/251442274/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Camarón Rojo;Justicia brandegeeana;https://inaturalist-open-data.s3.amazonaws.com/photos/388744/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;San Juan;Brunfelsia pauciflora;https://static.inaturalist.org/photos/84470822/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Petunia Mexicana;Ruellia simplex;https://inaturalist-open-data.s3.amazonaws.com/photos/73486570/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Lirio Belladona;Amaryllis belladonna;https://static.inaturalist.org/photos/87015510/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Clavelillo Africano;Emilia fosbergii;https://inaturalist-open-data.s3.amazonaws.com/photos/27556530/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Kalanchoa;Kalanchoe × houghtonii;https://inaturalist-open-data.s3.amazonaws.com/photos/23632405/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Carambola;Averrhoa carambola;https://static.inaturalist.org/photos/60200368/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Princesa Hojas de Plata;Pleroma heteromallum;https://inaturalist-open-data.s3.amazonaws.com/photos/72673762/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Sombrilla China;Holmskioldia sanguinea;https://inaturalist-open-data.s3.amazonaws.com/photos/237272635/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Amapola de California;Eschscholzia californica;https://inaturalist-open-data.s3.amazonaws.com/photos/1233073/small.;No disponible
Cundinamarca;Plantas;Introducida;No disponible;Viola arvensis;https://inaturalist-open-data.s3.amazonaws.com/photos/37775690/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Izote Gigante;Yucca gigantea;https://inaturalist-open-data.s3.amazonaws.com/photos/63924844/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Estrellita;Hippobroma longiflora;https://static.inaturalist.org/photos/34918119/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Kalanchoe de Madagascar;Kalanchoe delagoensis;https://static.inaturalist.org/photos/60770905/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Guayabita del Perú;Psidium cattleyanum;https://inaturalist-open-data.s3.amazonaws.com/photos/5942589/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Gota de Sangre;Clerodendrum thomsoniae;https://inaturalist-open-data.s3.amazonaws.com/photos/78698501/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Planta de Coral;Jatropha multifida;https://inaturalist-open-data.s3.amazonaws.com/photos/57341426/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Manto Asiático;Coleus scutellarioides;https://static.inaturalist.org/photos/174181538/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Sábila Candelabro Africano;Aloe arborescens;https://inaturalist-open-data.s3.amazonaws.com/photos/221831309/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Agapanto;Agapanthus praecox;https://inaturalist-open-data.s3.amazonaws.com/photos/95535028/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;No disponible;Taraxacum erythrospermum;https://inaturalist-open-data.s3.amazonaws.com/photos/14322330/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Rocío Africano;Mesembryanthemum cordifolium;https://static.inaturalist.org/photos/62755218/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Neem de la India;Azadirachta indica;https://static.inaturalist.org/photos/70176803/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Lino de Nueva Zelanda;Phormium tenax;https://static.inaturalist.org/photos/1191204/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Bromelia de la Mata Atlántica;Aechmea fasciata;https://inaturalist-open-data.s3.amazonaws.com/photos/156663195/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Palma Rey;Archontophoenix cunninghamiana;https://inaturalist-open-data.s3.amazonaws.com/photos/156019512/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Magnolia Común;Magnolia grandiflora;https://inaturalist-open-data.s3.amazonaws.com/photos/82254330/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Mal de Ojo;Zinnia elegans;https://inaturalist-open-data.s3.amazonaws.com/photos/24339002/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Jacaranda Sudamericana;Jacaranda mimosifolia;https://inaturalist-open-data.s3.amazonaws.com/photos/101493118/small.png;No disponible
Cundinamarca;Plantas;Introducida;Mostaza;Brassica rapa;https://static.inaturalist.org/photos/179299209/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Noni;Morinda citrifolia;https://inaturalist-open-data.s3.amazonaws.com/photos/19844866/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Banano Ornamental;Musa coccinea;https://inaturalist-open-data.s3.amazonaws.com/photos/2283013/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;No disponible;Cotoneaster multiflorus;https://static.inaturalist.org/photos/46700660/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Raspilla;Sherardia arvensis;https://inaturalist-open-data.s3.amazonaws.com/photos/199966195/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Ballico Perenne;Lolium perenne;https://static.inaturalist.org/photos/3607783/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Caléndula del Mediterráneo;Calendula officinalis;https://static.inaturalist.org/photos/181570145/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Acacia Negra Australiana;Acacia mearnsii;https://inaturalist-open-data.s3.amazonaws.com/photos/28449724/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;No disponible;Asystasia intrusa;https://inaturalist-open-data.s3.amazonaws.com/photos/28894002/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Pincel;Emilia sonchifolia;https://inaturalist-open-data.s3.amazonaws.com/photos/343107575/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Yaca;Artocarpus heterophyllus;https://static.inaturalist.org/photos/193354583/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Hierba de Las Islas Mascareñas;Phyllanthus tenellus;https://inaturalist-open-data.s3.amazonaws.com/photos/77364049/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Griñolera Lechosa;Cotoneaster coriaceus;https://inaturalist-open-data.s3.amazonaws.com/photos/6155423/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;San Joaquín;Malvaviscus penduliflorus;https://static.inaturalist.org/photos/29123144/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Crásula Rosada Sudafricana;Crassula multicava;https://static.inaturalist.org/photos/1227478/small.;No disponible
Cundinamarca;Plantas;Introducida;Tilo;Sambucus canadensis;https://inaturalist-open-data.s3.amazonaws.com/photos/104695913/small.jpg;No disponible
